10,20,40,80,160,320,640,1280
25.100000023841858,12.800000011920929,21.900000035762787,46.29999998211861,101.2000000178814,249.2999999821186,617,1473.800000011921
10.899999976158142,14.699999988079071,21.600000023841858,44.79999998211861,101.80000001192093,258.90000000596046,703.8000000119209,1488.7000000178814
10.199999988079071,45.099999994039536,23.30000001192093,45.69999998807907,102.5,256.2999999821186,620.8000000119209,1503.2000000178814
9.199999988079071,14,22.400000005960464,45.29999998211861,104.19999998807907,257.4999999701977,871.5000000298023,1515.7000000178814
9.200000017881393,12.600000023841858,24,45.69999998807907,104.80000001192093,259.4999999701977,809.0999999940395,1503.800000011921
9,11.800000011920929,21.700000017881393,47.29999998211861,105.49999997019768,277.39999997615814,635.5,1503.800000011921
9.300000011920929,12.599999994039536,22.900000005960464,46.599999994039536,108.89999997615814,262.0999999642372,640.7000000178814,1527.300000011921
9,12.699999988079071,22.19999998807907,47.099999994039536,108.09999999403954,264.2000000178814,638.6000000238419,1532.5999999940395
9.700000017881393,11.5,23.099999994039536,49,108.90000000596046,263.59999999403954,630.8000000119209,1535.5999999940395
14.299999982118607,11.099999994039536,23.599999994039536,46.70000001788139,112.59999999403954,266.80000001192093,625.9999999701977,1528
10.199999988079071,12.900000005960464,24.69999998807907,47.30000001192093,111,269.69999998807907,641.5999999940395,1556
13.100000023841858,11.800000011920929,24.80000001192093,51.79999998211861,111.2999999821186,276.7999999821186,646.3999999761581,1551.0999999940395
120.40000000596046,13.700000017881393,24.400000005960464,47.29999998211861,111.99999997019768,279.69999998807907,648.6999999880791,2001.7000000178814
11.599999994039536,12.399999976158142,26.69999998807907,47.599999994039536,113.80000001192093,274.5,660,1882.199999988079
8.599999994039536,12.5,24.5,47.69999998807907,118.5,280.69999998807907,665.1999999880791,1607.5
7.699999988079071,14,23.600000023841858,48.900000005960464,116.2000000178814,281.4000000357628,665.9999999701977,1585.800000011921
8.199999988079071,12.700000017881393,24.299999982118607,49.19999998807907,118.09999999403954,282.7999999821186,660.5,1601.5
10,11.599999994039536,27.299999982118607,49.5,119.39999997615814,281,661.7999999821186,1615.7000000178814
8.299999982118607,13.800000041723251,34.89999997615814,49.099999994039536,119.80000001192093,280.30000001192093,663.9000000059605,1615.2999999821186
8.799999982118607,12.200000017881393,30.900000005960464,52.80000001192093,123.09999999403954,284,668.7999999821186,1616.0999999940395
8.899999976158142,13,31,52.80000001192093,118.2999999821186,279.19999998807907,672.5999999940395,1623.1000000238419
9.5,14,30.80000001192093,49.80000001192093,124.09999999403954,284.30000001192093,680.7000000178814,1642.2000000178814
8.200000017881393,11.900000005960464,32,52.19999998807907,124,285.4999999701977,703.3000000119209,1612.7999999821186
9,12.400000005960464,31.80000001192093,51.599999994039536,126.2999999821186,288.69999998807907,677.7999999821186,1622.8999999761581
9.5,11.900000005960464,31.900000005960464,52.69999998807907,121.2000000178814,282.69999998807907,676.4000000059605,2154.4000000059605
9.199999988079071,15.900000005960464,42.900000005960464,53.19999998807907,121,298,685.2999999821186,2272.7999999821186
9.099999994039536,12.699999988079071,26.30000004172325,55.19999998807907,124.50000002980232,289.7999999821186,690.1999999880791,1816.9000000059605
8.700000017881393,13.799999982118607,25.099999994039536,52.60000002384186,123.59999999403954,289.80000004172325,699.3000000119209,1660.9999999701977
9.400000005960464,12.800000011920929,26.400000035762787,54.69999998807907,122.50000002980232,293.9999999701977,703.7000000178814,1693.300000011921
8.699999988079071,13.199999988079071,25.69999998807907,55.19999998807907,130.10000002384186,295.5000000298023,707.8000000119209,1664.300000011921
8.5,12.900000005960464,25.5,55.50000002980232,126.30000004172325,290.19999998807907,723.5999999940395,1702.0999999940395
9.099999994039536,13.199999988079071,25.900000035762787,53.900000005960464,125.7000000178814,304.90000000596046,709.1000000238419,1692.4000000059605
11.199999988079071,13.300000011920929,26.700000017881393,54.70000001788139,128.19999998807907,321.40000000596046,711.7999999821186,1699.4000000357628
8.799999982118607,13,27.299999982118607,53.5,126.40000000596046,306.89999997615814,938.6999999880791,1711.5
8.400000005960464,14.300000041723251,26.900000005960464,53.29999998211861,131.2999999821186,301.4000000357628,975.2999999821186,1741.4000000059605
8.800000011920929,15.600000023841858,26.099999994039536,59.50000002980232,129.89999997615814,304.59999999403954,720.5,1729.3999999761581
10.900000005960464,13.5,26.400000005960464,56.30000001192093,131.90000000596046,307.69999998807907,727.5,2215.9999999701977
11.799999982118607,13.900000005960464,27.80000004172325,56.099999994039536,132.00000002980232,311.69999998807907,750.9000000357628,2463.5999999940395
16.19999998807907,14.699999988079071,27.900000005960464,56.39999997615814,131.10000002384186,315.69999998807907,740.3999999761581,2000.699999988079
11.399999976158142,14.400000005960464,28,58.80000001192093,133.30000001192093,305.5,741.0999999940395,1724
