10,20,40,80,160,320,640,1280,2560,5120,10240
0.09999999403953552,0.09999999403953552,0,0.09999999403953552,0.09999999403953552,0.30000001192092896,0.4000000059604645,1.100000023841858,2.399999976158142,4.9000000059604645,12.800000011920929
0,0.09999999403953552,0,0.09999999403953552,0,0.4000000059604645,0.7000000178813934,1.5,8.399999976158142,11.299999982118607,16.899999976158142
0,0,0.09999999403953552,0.09999999403953552,0.20000001788139343,0.29999998211860657,0.7000000178813934,1.7999999821186066,3.7999999821186066,5.300000011920929,25.100000023841858
0,0.09999999403953552,0,0,0.09999999403953552,0.30000001192092896,0.7999999821186066,1.800000011920929,3.199999988079071,5.4000000059604645,15.400000005960464
0,0.09999999403953552,0.10000002384185791,0.19999998807907104,0.09999999403953552,0.29999998211860657,0.5999999940395355,1.7999999821186066,3.2999999821186066,5.399999976158142,11.600000023841858
0.10000002384185791,0,0,0.09999999403953552,0.09999999403953552,0.19999998807907104,0.9000000059604645,1.7999999821186066,3.2000000178813934,5.200000017881393,13.200000017881393
0,0,0.10000002384185791,0.09999999403953552,0.19999998807907104,0.20000001788139343,0.9000000059604645,3.399999976158142,3.5,13.300000011920929,12.099999994039536
0,0,0,0.09999999403953552,0.09999999403953552,0.29999998211860657,0.9000000059604645,1.699999988079071,3.5,6.5999999940395355,15.199999988079071
0,0,0,0.09999999403953552,0.19999998807907104,1.199999988079071,0.800000011920929,1.9000000059604645,3.199999988079071,8.099999994039536,14.199999988079071
0,0,0.09999999403953552,0,0.20000001788139343,0.29999998211860657,0.5999999940395355,1.7000000178813934,8,7.299999982118607,14.300000011920929
0.09999999403953552,0,0.09999999403953552,0,0.10000002384185791,0.20000001788139343,0.3999999761581421,1.9000000059604645,3.5,7.4000000059604645,12.400000005960464
0,0,0.09999999403953552,0,0.09999999403953552,0.30000001192092896,0.7999999821186066,1.7000000178813934,3.5,7.199999988079071,12.800000011920929
0,0,0.09999999403953552,0.10000002384185791,0.09999999403953552,0.19999998807907104,0.9000000059604645,1.699999988079071,3.2999999821186066,5.300000011920929,13
0,0,0.10000002384185791,0,0.09999999403953552,0.29999998211860657,0.9000000059604645,1.800000011920929,3.699999988079071,5.199999988079071,14.5
0,0.09999999403953552,0,0.09999999403953552,0.09999999403953552,0.30000001192092896,0.800000011920929,1.699999988079071,3.5,5.600000023841858,14.800000011920929
0,0.09999999403953552,0,0,0.19999998807907104,0.3999999761581421,0.9000000059604645,1.699999988079071,3.5,5.300000011920929,16.599999994039536
0,0.09999999403953552,0,0,0.10000002384185791,0.20000001788139343,0.7000000178813934,1.7999999821186066,3.699999988079071,5.4000000059604645,12.900000005960464
0,0,0,0.09999999403953552,0.09999999403953552,0.10000002384185791,0.7999999821186066,1.800000011920929,9.5,5.5,12.699999988079071
0,0,0,0,0.20000001788139343,0.29999998211860657,0.5999999940395355,1.5999999940395355,3.5999999940395355,12.699999988079071,13.099999994039536
0,0.09999999403953552,0.09999999403953552,0.09999999403953552,0.09999999403953552,0.20000001788139343,0.8999999761581421,1.7999999821186066,3.199999988079071,6.799999982118607,15.199999988079071
